CustomerID,churn_probability,CLTV,retention_priority,retention_tier
2608-BHKFN,0.9772798025715491,3600,3518.207289257577,High
2195-ZRVAX,0.9688144136143005,3631,3517.765135833525,High
3580-REOAC,0.866223901208348,4061,3517.735262807101,High
3173-NVMPX,0.8197135514174942,4291,3517.390849132468,High
0133-BMFZO,0.9966977269871682,3529,3517.3462785377164,High
3722-WPXTK,0.8268312846168419,4254,3517.340284760045,High
4817-VYYWS,0.9773054969424447,3598,3516.345177998916,High
7776-QWNFX,0.7332742005187252,4795,3516.049791487287,High
6923-EFPNL,0.9096910242970023,3865,3515.955808907914,High
0390-DCFDQ,0.8864064901317178,3964,3513.7153268821294,High
2612-RRIDN,0.9779673652300023,3591,3511.8808085409382,High
5982-PSMKW,0.5860212767416723,5991,3510.8534689593585,High
9048-JVYVF,0.9973633415171843,3520,3510.7189621404887,High
9611-CTWIH,0.9768652699987423,3591,3507.9231845654836,High
8931-GJJIQ,0.9959987926326921,3520,3505.9157500670763,High
7890-VYYWG,0.930845737028515,3766,3505.5650456493877,High
7359-PTSXY,0.9925692697526335,3531,3504.7620914965487,High
3143-JQEGI,0.9366065577576739,3740,3502.9085260137003,High
9774-NRNAU,0.6526169759825392,5352,3492.80605545855,High
5649-VUKMC,0.9862947304834332,3538,3489.5107564503865,High
6304-IJFSQ,0.6245213649787671,5585,3487.9518234064144,High
6432-TWQLB,0.9486145342458818,3676,3487.1070278878615,High
2011-TRQYE,0.6358095060532762,5474,3480.421236135634,High
9170-GYZJC,0.7351748722596919,4734,3480.3178452773814,High
7000-WCEVQ,0.8997010854257322,3866,3478.244396255881,High
4572-DVCGN,0.9658982504693517,3598,3475.3019051887277,High
7354-OIJLX,0.6667049905630332,5212,3474.866410814529,High
2272-QAGFO,0.6503818737937085,5342,3474.3399698059907,High
4124-MMETB,0.9479146652242321,3665,3474.1072480468106,High
2207-NHRJK,0.9342437811269141,3718,3473.5183782298664,High
3751-KTZEL,0.9371921732322905,3706,3473.2341939988687,High
1174-FGIFN,0.5959014631888073,5823,3469.934220148425,High
6227-HWPWX,0.6117451353214519,5671,3469.206662407954,High
6101-IMRMM,0.9991775331537018,3469,3466.1468625101916,High
7074-IEVOJ,0.9899276065794294,3501,3465.7365506345823,High
0515-YPMCW,0.9829440296853965,3525,3464.877704641023,High
8593-WHYHV,0.7018134018835872,4934,3462.7473248936194,High
9317-WZPGV,0.8556828562964824,4038,3455.247373725196,High
5138-WVKYJ,0.9437970866663425,3658,3452.409743025481,High
6172-FECYY,0.7439369121687989,4639,3451.123335551058,High
2777-PHDEI,0.9976567709256753,3458,3449.897113860985,High
5931-FLJJF,0.9394753917198924,3669,3446.935212220285,High
3074-GQWYX,0.9792403380939934,3520,3446.9259900908564,High
1963-VAUKV,0.9407140083686425,3663,3445.8354126543377,High
4803-AXVYP,0.9916262752344858,3474,3444.9096801646037,High
5673-TIYIB,0.9500507810917248,3620,3439.183827552044,High
1465-VINDH,0.9548851584727385,3596,3433.7670298679677,High
2397-BRLOM,0.9972811209578477,3443,3433.6388994578697,High
7551-JOHTI,0.6587933838249893,5211,3432.9723231120192,High
7103-IPXPJ,0.5298051777391445,6479,3432.6077465719172,High
8375-DKEBR,0.9971645830427331,3438,3428.2518365009164,High
8229-TNIQA,0.9952474309013916,3443,3426.636904593491,High
5047-LHVLY,0.9964561745755453,3438,3425.8163281907246,High
6857-VWJDT,0.9863810162820912,3473,3425.701269547703,High
8914-RBTSB,0.8322814367581767,4115,3424.838112259897,High
1925-TIBLE,0.8795041514043787,3887,3418.63263650882,High
5018-LXQQG,0.7377632481293832,4631,3416.5816020871735,High
2506-CLAKW,0.9547831861032937,3578,3416.214239877585,High
2357-COQEK,0.8259670050391157,4136,3416.1995328417825,High
1833-VGRUM,0.7291620895349382,4684,3415.395227381651,High
3521-SYVOR,0.6144208796392691,5554,3412.4935655165004,High
1980-KXVPM,0.9602821651964812,3553,3411.882532943098,High
6990-YNRIO,0.557416258802063,6120,3411.3875038686256,High
4423-YLHDV,0.6123388842967789,5570,3410.727585533058,High
3174-RKMOW,0.5961286275177679,5721,3410.45187802915,High
2947-DOMLJ,0.9271341175752341,3677,3409.0721503241357,High
7240-FQLHE,0.5817972424950844,5857,3407.586449293709,High
8267-ZNYVZ,0.8906911070683214,3824,3406.002793429261,High
5934-RMPOV,0.802972916682928,4240,3404.605166735615,High
9286-DOJGF,0.6586201726924547,5165,3401.773191956528,High
4373-MAVJG,0.6607353967197377,5148,3401.4658223132096,High
5687-DKDTV,0.566737438009053,5984,3391.356829046173,High
6982-SSHFK,0.9628349830376733,3522,3391.1048102586856,High
7120-RFMVS,0.7809505706352292,4340,3389.325476556895,High
7009-LGECI,0.8137419567994709,4164,3388.421508112997,High
7881-EVUAD,0.728987626527042,4648,3388.334488097691,High
1285-OKIPP,0.9983141511801237,3394,3388.27822910534,High
4323-SADQS,0.9624529919669258,3520,3387.834531723579,High
5049-GLYVG,0.9360064562522908,3618,3386.4713587207884,High
9530-EHPOH,0.9938247020117379,3407,3385.960759753991,High
6988-CJEYV,0.5501284541261144,6148,3382.1897359673517,High
8387-MOJJT,0.6256813754576755,5396,3376.176701969617,High
4503-BDXBD,0.7941223094141542,4251,3375.8139373195695,High
9101-BWFSS,0.7897873046787595,4274,3375.550940197018,High
5707-ORNDZ,0.7246310264473913,4656,3373.882059139054,High
7206-GZCDC,0.771526506978953,4371,3372.3423620050035,High
0947-IDHRQ,0.8538351720311538,3949,3371.7950943510264,High
7989-CHGTL,0.9771994904988217,3448,3369.383843239937,High
1501-SGHBW,0.8765562074851971,3843,3368.6055053656128,High
5960-WPXQM,0.9475085410841002,3555,3368.3928635539764,High
0420-BWTPW,0.6037228631925827,5578,3367.5661308882263,High
3466-RITXD,0.6163201245662736,5461,3365.7242002564203,High
0067-DKWBL,0.9685290395786281,3475,3365.6384125357326,High
9565-JSNFM,0.6189257504229932,5437,3365.099305049814,High
3551-HUAZH,0.9811081191569385,3429,3364.219740589142,High
4094-NSEDU,0.6978989609073092,4819,3363.175092612323,High
1087-UDSIH,0.6725126906560522,5000,3362.563453280261,High
3509-GWQGF,0.6406437995120419,5242,3358.2547970421233,High
1977-STDKI,0.8157951257264797,4116,3357.8127374901906,High
6845-RGTYS,0.7262328657133872,4622,3356.6483053272755,High
3621-CEOVK,0.9961185899320583,3369,3355.923529481104,High
1564-NTYXF,0.9972201568578565,3363,3353.6513875129713,High
8625-AZYZY,0.7078748560113142,4734,3351.079568357561,High
2519-FAKOD,0.6347733506925001,5274,3347.7946515522453,High
2025-JKFWI,0.9581690315146486,3493,3346.8844270806676,High
1226-IENZN,0.7689431178904101,4351,3345.6715059411745,High
4597-ELFTS,0.6269690845392007,5327,3339.8643133403225,High
2232-DMLXU,0.9167820487006293,3638,3335.2530931728893,High
0407-BDJKB,0.8077245134595445,4129,3335.0945160744595,High
1075-BGWOH,0.9831249833314697,3392,3334.7599434603453,High
2189-UXTKY,0.977688604401852,3410,3333.918141010315,High
7024-OHCCK,0.7950371867894953,4193,3333.590924208354,High
5940-NFXKV,0.9718249127327624,3427,3330.4439759351767,High
3948-XHGNA,0.6651374551748516,5005,3329.0129631501322,High
4010-YLMVT,0.657898657141565,5056,3326.335610507753,High
9412-GHEEC,0.9519929168878376,3492,3324.359265772329,High
7613-LLQFO,0.996827565307221,3330,3319.435792473046,High
6986-IJDHX,0.9867448216362573,3364,3319.4095799843694,High
5167-ZFFMM,0.9687932854967115,3424,3317.14820954074,High
9121-PHQSR,0.8864331910835862,3739,3314.373701461529,High
0488-GSLFR,0.98483003277502,3365,3313.953060287942,High
9058-CBREO,0.9869576204499442,3357,3313.2167318504626,High
5498-TXHLF,0.9856576128571096,3358,3309.838263974174,High
9804-ICWBG,0.9875535520510387,3349,3307.3168458189284,High
9122-UMROB,0.7743994782403719,4270,3306.685772086388,High
2359-KMGLI,0.7477945327885512,4418,3303.7562458598195,High
4285-GYRQC,0.9876285218775792,3344,3302.629777158625,High
5028-HTLJB,0.9458233310079208,3491,3301.8692485486517,High
9747-DDZOS,0.7541632253012428,4378,3301.726600368841,High
3158-MOERK,0.9735993149720725,3391,3301.475277070298,High
5049-MUBWG,0.7016075126976564,4705,3301.0633472424734,High
8481-YYXWG,0.7198233838742419,4584,3299.670391679525,High
7279-BUYWN,0.9758165595684613,3380,3298.2599713413993,High
0875-CABNR,0.9932214808909328,3320,3297.495316557897,High
2165-VOEGB,0.9924968349660581,3322,3297.074485757245,High
4083-EUGRJ,0.9802278215971066,3361,3294.5457083878755,High
4855-SNKMY,0.5531925762163792,5955,3294.261791368538,High
2027-OAQQC,0.8138741690902793,4044,3291.3071398010898,High
4789-KWMXN,0.9839273143381544,3344,3290.2529391467883,High
1122-JWTJW,0.9499386393093933,3463,3289.637507928429,High
6559-ILWKJ,0.6740155625716188,4879,3288.521929786928,High
6196-HBOBZ,0.5219714125197167,6300,3288.419898874215,High
0259-GBZSH,0.8478720422595469,3878,3288.047779882523,High
0654-HMSHN,0.8636570510712257,3796,3278.4421658663728,High
1028-FFNJK,0.6782884989467736,4828,3274.776872915023,High
4523-WXCEF,0.7867471106367534,4160,3272.867980248894,High
5240-IJOQT,0.9772792706275815,3348,3271.930998061143,High
5760-IFJOZ,0.9483680082694849,3449,3270.9212605214534,High
0137-UDEUO,0.9625180467785819,3398,3270.6363229536214,High
6583-KQJLK,0.5573110351571462,5868,3270.301154302134,High
6689-KXGBO,0.9562022217101984,3420,3270.2115982488785,High
3932-CMDTD,0.7011903211675016,4663,3269.65046760406,High
4123-FCVCB,0.5499927975762114,5942,3268.0572031978486,High
6502-HCJTI,0.9100449868797783,3591,3267.971547885284,High
5108-ADXWO,0.7238217193743834,4509,3263.712132659095,High
4146-SVFUD,0.6704266614073353,4864,3260.955281085279,High
9894-EZEWG,0.5438428725478804,5996,3260.8818637970912,High
2080-GKCWQ,0.8214614918077128,3969,3260.380660984812,High
2737-WFVYW,0.7138512626239318,4566,3259.444865140873,High
5458-CQJTA,0.6258338257299542,5207,3258.716730575871,High
6400-BWQKW,0.9971410834813671,3263,3253.671355399701,High
3320-VEOYC,0.9289884823425494,3502,3253.317665163608,High
7801-KICAO,0.6447284644519744,5033,3244.9183615867873,High
5712-PTIWW,0.9884134419268541,3280,3241.9960895200816,High
4360-PNRQB,0.8039010540036798,4030,3239.7212476348295,High
3186-BAXNB,0.7499948034285528,4319,3239.2275560079197,High
3799-ISUZQ,0.9821226174556514,3296,3237.0761471338274,High
8263-JQAIK,0.5802433473898176,5573,3233.696175003454,High
4626-GYCZP,0.9189495290795696,3506,3221.837048952971,High
4800-VHZKI,0.9609772987414779,3351,3220.2349280826925,High
5136-KCKGI,0.7216967300013641,4461,3219.4891125360855,High
0320-JDNQG,0.9398730536141415,3425,3219.065208628435,High
6877-LGWXO,0.9140347291404983,3521,3218.3162813036947,High
1496-GGSUK,0.7859061915875868,4095,3218.285854551168,High
2446-BEGGB,0.9658079867286508,3330,3216.140595806407,High
8873-GLDMH,0.7620576434209358,4220,3215.883255236349,High
7488-MXJIV,0.9969862174876496,3223,3213.2865789626944,High
5950-AAAGJ,0.6965556591172399,4612,3212.5146998487107,High
2528-HFYZX,0.9834993688730764,3266,3212.1089387394677,High
7938-OUHIO,0.8193815824865454,3916,3208.6982770173117,High
4228-ZGYUW,0.997928946433461,3212,3205.3477759442767,High
0365-BZUWY,0.8419512337917818,3803,3201.9405421101465,High
2884-GBPFB,0.5910799659073043,5413,3199.515855456238,High
3001-CBHLQ,0.8066695306010572,3966,3199.251358363793,High
3669-OYSJI,0.7674997340838356,4167,3198.171391927343,High
7752-XUSCI,0.7783144696208292,4105,3194.9808977935036,High
2619-WFQWU,0.9958974626711625,3208,3194.8390602490895,High
3677-TNKIO,0.9892182289190603,3228,3193.1964429507266,High
8000-REIQB,0.9945961981837034,3208,3190.6646037733203,High
1704-NRWYE,0.6086320069104716,5242,3190.448980224692,High
9306-CPCBC,0.9944565678274084,3207,3189.2222130224986,High
3247-ZVOUO,0.9559021051285057,3336,3188.889422708695,High
6097-EQISJ,0.6794342865358152,4688,3185.1879352799015,High
3627-FHKBK,0.9810126046721925,3244,3182.4048895565925,High
1907-UBQFC,0.9959203349477952,3189,3175.989948148519,High
5445-UTODQ,0.980842966084633,3238,3175.9695241820414,High
8564-LDKFL,0.6203936761012924,5118,3175.1748342864144,High
3647-GMGDH,0.5653357304014042,5615,3174.360126203884,High
9828-AOQLM,0.9953885143433655,3187,3172.303195212306,High
1625-JAIIY,0.672891077514588,4714,3172.008539403768,High
5732-IKGQH,0.5776028197782587,5490,3171.03948058264,High
7218-HKQFK,0.8520132803366726,3715,3165.2293364507386,High
3643-AHCFP,0.9693525411818221,3265,3164.936046958649,High
1208-DNHLN,0.690708247906757,4580,3163.443775412947,High
4062-HBMOS,0.5820433451117883,5432,3161.6594506472343,High
5351-QESIO,0.739217554190292,4276,3160.8942617176886,High
4745-LSPLO,0.8469185704058875,3731,3159.853186184366,High
5766-XQXMQ,0.5797396904800587,5449,3159.00157342584,High
0577-WHMEV,0.6526695291367776,4839,3158.2678514928666,High
6311-UEUME,0.9719828154822179,3249,3157.972167501726,High
4484-CGXFK,0.9896657656100991,3190,3157.0337922962162,High
9488-FYQAU,0.5538377542971356,5700,3156.875199493673,High
2362-IBOOY,0.5982446264425797,5272,3153.94567060528,High
7716-YTYHG,0.9365686704719034,3365,3151.553576137955,High
8676-TRMJS,0.9874924819292158,3190,3150.1010173541986,High
6900-PXRMS,0.9977855197626347,3157,3150.008885890638,High
3755-JBMNH,0.946438894401647,3327,3148.8022016742793,High
2659-VXMWZ,0.7591560276798058,4146,3147.460890760475,High
1635-FJFCC,0.5381892431559356,5846,3146.2543154896,High
3668-QPYBK,0.9691165485054652,3239,3138.968500609202,High
2697-NQBPF,0.5701124204109879,5503,3137.328649521666,High
5018-HEKFO,0.5608133901950567,5594,3137.1901047511474,High
8621-MNIHH,0.931000085691872,3369,3136.5392886959166,High
2839-RFSQE,0.8146981271691255,3845,3132.5142989652877,High
2303-PJYHN,0.7623842447408676,4107,3131.1120931507435,High
5868-CZJDR,0.8683547992271023,3605,3130.419051213704,High
2074-GKOWZ,0.8122850814598509,3851,3128.1098487018858,High
9133-AYJZG,0.5408946851451004,5781,3126.9121748238254,High
2506-TNFCO,0.525349447464842,5948,3124.7785135208806,High
2731-GJRDG,0.6148750315603668,5076,3121.105660200422,High
7957-RYHQD,0.972949908129361,3207,3120.2503553708607,High
8258-GSTJK,0.9973129617511924,3128,3119.59494435773,High
4658-HCOHW,0.9970960410188449,3123,3113.9309361018527,High
0870-VEMYL,0.5724713118376427,5435,3111.3815798375877,High
4021-RQSNY,0.6054116162922747,5137,3109.9994728934153,High
0761-AETCS,0.9600681390965766,3236,3106.780498116522,High
8443-ZRDBZ,0.8422701243126074,3685,3103.7654080919583,High
6086-ESGRL,0.7858301855157331,3947,3101.6717422305987,High
6437-UKHMV,0.9972452254164735,3109,3100.4354058198164,High
9507-EXLTT,0.8877861376604809,3492,3100.1491927103993,High
7594-RQHXR,0.9962760008706937,3108,3096.425810706116,High
7878-RTCZG,0.7639536849365361,4050,3094.0124239929714,High
5896-NPFWW,0.9450803246122209,3273,3093.2479024557992,High
0872-NXJYS,0.9511432044888212,3246,3087.4108417707134,High
2215-ZAFGX,0.6342894741075064,4867,3087.0868704812333,High
9381-NDKME,0.8029932353899893,3843,3085.903003603729,High
1324-NLTJE,0.9739676922397187,3167,3084.555681323189,High
0004-TLHLJ,0.6882246140829882,4479,3082.558046477704,High
9227-LUNBG,0.5342748382630312,5768,3081.697267101164,High
3068-OMWZA,0.9916921646940408,3106,3080.1958635396904,High
3737-GCSPV,0.992248199113387,3101,3076.961665450613,High
5883-GTGVD,0.8378748622640334,3670,3075.0007445090027,High
0742-MOABM,0.9051999127500158,3394,3072.2485038735535,High
4567-AKPIA,0.6320272825153147,4854,3067.8604293293374,High
3045-XETSH,0.9971822304909866,3074,3065.338176529293,High
8784-CGILN,0.9984396859666117,3068,3063.212956545565,High
2408-WITXK,0.9441153739225828,3244,3062.7102730048587,High
0968-GSIKN,0.7850899673723692,3901,3062.6359627196125,High
3167-SNQPL,0.7576351194409003,4036,3057.815342063474,High
8357-EQXFO,0.99323184599792,3077,3056.1743901356,High
5590-YRFJT,0.9263570140834457,3298,3055.125432447204,High
6786-OBWQR,0.5970783873242559,5109,3050.4734808396233,High
6923-JHPMP,0.5440922100338638,5602,3048.0045606097046,High
8132-YPVBX,0.92512896473769,3291,3044.599422951738,High
9272-LSVYH,0.7679083765891077,3963,3043.220896422634,High
7314-OXENN,0.9973656669014251,3051,3042.962649716248,High
1725-MIMXW,0.5347764800237167,5687,3041.273841894877,High
2856-HYAPG,0.9963288650417543,3052,3040.795696107434,High
7921-LMDFQ,0.5037400272841628,6034,3039.5673246326382,High
4759-TRPLW,0.716906937804068,4238,3038.2516024136403,High
8065-YKXKD,0.5438751186393688,5578,3033.735411770399,High
2955-PSXOE,0.9902756347219934,3061,3031.233717884022,High
9134-CEQMF,0.9843935075604208,3077,3028.978822763415,High
1658-BYGOY,0.9517414931793071,3179,3025.5862068170172,High
7905-NJMXS,0.5913379097396324,5116,3025.284746227959,High
0137-OCGAB,0.9886971853192359,3056,3021.458598335585,High
3194-ORPIK,0.5883772144536505,5135,3021.3169962194956,High
2276-YDAVZ,0.6082106695731558,4965,3019.765974430719,High
0125-LZQXK,0.9974335267163361,3025,3017.2364183169166,High
9614-RMGHA,0.5447334090679783,5530,3012.37575214592,High
6907-NZZIJ,0.7191929121237527,4188,3011.979915974276,High
1415-YFWLT,0.9818266874939173,3067,3011.2624505438444,High
7580-UGXNC,0.9950906454935299,3016,3001.193386808486,High
0742-NXBGR,0.7014404245059933,4278,3000.7621360366393,High
1597-FZREH,0.9984960102505452,3005,3000.4805108028886,High
1624-WOIWJ,0.5276697044280234,5686,3000.329939377741,High
3671-SHRSP,0.9739309760334002,3080,2999.7074061828725,High
5154-VEKBL,0.988349204069961,3032,2996.674786740122,High
1092-GANHU,0.9411998849052647,3182,2994.8980337685525,High
0601-WZHJF,0.5583178040982798,5360,2992.58342996678,High
1194-HVAIF,0.7063674706434248,4235,2991.466238174904,High
9572-MTILT,0.66051022150943,4508,2977.58007856451,High
0619-OLYUR,0.4624595319217997,6437,2976.852006980625,High
5567-WSELE,0.9856287934595129,3019,2975.6133274542694,High
4541-RMRLG,0.6627537859098018,4489,2975.1017449491005,High
9061-TIHDA,0.9971780789343335,2982,2973.5850313821825,High
6032-IGALN,0.6234533280458195,4769,2973.2489214505135,High
3439-GVUSX,0.650445646983182,4570,2972.5366067131417,High
4441-NIHPT,0.9922769255408582,2995,2971.8693919948705,High
8949-JTMAY,0.5775027224307366,5144,2970.6740041837093,High
3315-TOTBP,0.6008468300432197,4938,2966.9816467534188,High
4011-ARPHK,0.5317982501469918,5578,2966.37063931992,High
2041-JIJCI,0.6707701301350883,4421,2965.4747453272257,High
4765-OXPPD,0.7444338660886551,3983,2965.0800886311135,High
1069-XAIEM,0.9964387030849986,2975,2964.4051416778707,High
7826-VVKWT,0.6876810389995874,4309,2963.217597049222,High
4958-GZWIY,0.9929371992325071,2984,2962.9246025098014,High
0781-LKXBR,0.7328551677865537,4038,2959.269167522104,High
6275-YDUVO,0.9965604522769883,2969,2958.7879828103783,High
3999-QGRJH,0.9639267563044975,3068,2957.3272883421982,High
0322-CHQRU,0.850179589186242,3478,2956.9246111897496,High
6214-EDAKZ,0.5755249648271111,5115,2943.8101950906735,High
0195-IESCP,0.8227164366190312,3573,2939.5658280397984,High
3097-NNSPB,0.9921724859458387,2960,2936.8305583996826,High
4210-QFJMF,0.5090405090994453,5762,2933.0914134310037,High
4729-XKASR,0.9764365935235327,3001,2930.286217164122,High
1624-NALOJ,0.9897674526500019,2960,2929.7116598440057,High
2082-CEFLT,0.9645071671330547,3037,2929.208266583087,High
3583-EKAPL,0.600442435245517,4877,2928.3577566923864,High
4817-QRJSX,0.9937752120373867,2946,2927.6617746621414,High
7927-AUXBZ,0.6619942062784399,4417,2924.028409131869,High
3336-JORSO,0.8596348630832177,3401,2923.6181693460235,High
8709-KRDVL,0.6292943976600549,4643,2921.813888335635,High
2754-VDLTR,0.5935530035263739,4922,2921.4678833568123,High
8680-CGLTP,0.5615407355757758,5198,2918.8887435228826,High
5995-OIGLP,0.9564713946127171,3043,2910.542453806498,High
7249-WBIYX,0.5651331522057866,5146,2908.1752012509783,High
5519-NPHVG,0.7311217477096023,3975,2906.208947145669,High
6771-XWBDM,0.6495972808618364,4471,2904.3494427332707,High
8627-EHGIP,0.951767897663822,3051,2903.8438557723207,High
4187-CINZD,0.9131403449690304,3180,2903.7862970015167,High
8076-FEZKJ,0.5761443751825475,5039,2903.1915065448566,High
5192-EBGOV,0.59384652623172,4880,2897.9710480107933,High
8374-XGEJJ,0.9267037871856453,3123,2894.0959273807703,High
7825-ECJRF,0.7684809496581615,3764,2892.56229451332,High
8665-UTDHZ,0.9920533687667108,2915,2891.835569954962,High
0691-JVSYA,0.6678295711457534,4328,2890.3663839188207,High
8775-LHDJH,0.9948592433890295,2905,2890.0661020451307,High
4547-KQRTM,0.7722432150346548,3740,2888.189624229609,High
0943-ZQPXH,0.5118265759366268,5635,2884.1427554028924,High
9050-QLROH,0.9819239620190222,2931,2878.019132677754,High
7743-EXURX,0.765467882089349,3758,2876.6283008917735,High
1342-JPNKI,0.9697559126187406,2966,2876.2960368271847,High
3106-ULWFW,0.9958033500450112,2887,2874.8842715799474,High
7598-UAASY,0.6622279769971189,4340,2874.069420167496,High
9659-QEQSY,0.7229303058108066,3974,2872.9250352921454,High
9420-LOJKX,0.9680651380612021,2966,2871.2811994895255,High
8714-CTZJW,0.910281471952628,3154,2871.027762538589,High
6476-YHMGA,0.7441581827795051,3851,2865.753161883874,High
1894-IGFSG,0.9040201405968479,3161,2857.6076644266363,High
2153-MREFK,0.793882046605705,3599,2857.1814857339323,High
3705-PSNGL,0.529070180884896,5398,2855.9208364166684,High
7295-JOMMD,0.9852236190932709,2895,2852.2223772750194,High
5502-RLUYV,0.6656521655732011,4283,2850.9882251500203,High
0746-JTRFU,0.5926499772335438,4810,2850.6463904933457,High
3744-ZRRDZ,0.9822726238649013,2902,2850.5551544559435,High
8559-CIZFV,0.5323813531230949,5353,2849.8373832679267,High
5074-FBGHB,0.4419069340929869,6443,2847.206376361115,High
2985-FMWYF,0.5856020694164902,4861,2846.6116594335585,High
6284-AHOOQ,0.567259477628788,5014,2844.2390208307434,High
3049-NDXFL,0.9978063938092652,2850,2843.7482223564057,High
9851-QXEEQ,0.8566478276439442,3316,2840.644196467319,High
0032-PGELS,0.5487587494150699,5171,2837.6314932253263,High
5564-NEMQO,0.5784960996638826,4902,2835.7878805523524,High
8821-XNHVZ,0.9634738199459557,2943,2835.5034521009475,High
3877-JRJIP,0.7053616255370427,4017,2833.4376497823005,High
2038-LLMLM,0.6580979391751476,4304,2832.453530209835,High
2369-UAPKZ,0.903307306763328,3131,2828.25517747598,High
7931-PXHFC,0.740065351815543,3818,2825.5695132317433,High
2037-XJFUP,0.6788517989030411,4161,2824.702335235554,High
8337-MSSXB,0.76802695713572,3677,2824.0351213880426,High
9330-VOFSZ,0.47498189928575224,5942,2822.34244555594,High
4195-NZGTA,0.48155998990748655,5858,2820.978420878056,High
2883-ILGWO,0.4828807439528639,5838,2819.0577831968194,High
4030-VPZBD,0.9856758392279682,2860,2819.032900191989,High
9057-SIHCH,0.8644830524694618,3260,2818.2147510504456,High
6581-NQCBA,0.5817908539651411,4840,2815.8677331912827,High
8083-YTZES,0.7773043068669401,3622,2815.396199472057,High
5539-TMZLF,0.5564764850393651,5057,2814.1015848440693,High
7450-NWRTR,0.9981701252655735,2819,2813.8415831236516,High
4706-AXVKM,0.5496500397383275,5118,2813.1089033807602,High
2657-ALMWY,0.6515659320612132,4316,2812.158562776196,High
9822-WMWVG,0.6338182500633859,4434,2810.350120781053,High
9734-YWGEX,0.9513097553917522,2954,2810.169017427236,High
5616-PRTNT,0.742023178558843,3785,2808.5577308452207,High
5561-NWEVX,0.6637854030674099,4225,2804.4933279598067,High
2990-HWIML,0.9672676513043259,2898,2803.1416534799364,High
9576-ANLXO,0.9745061263604311,2876,2802.6796194126,High
0940-OUQEC,0.8024164673905197,3492,2802.038304127695,High
5550-VFRLC,0.5537889766866749,5056,2799.9570661278285,High
5275-SQEIZ,0.9037536139673272,3096,2798.0211888428453,High
2858-MOFSQ,0.5113298180756032,5472,2797.996764509701,High
8372-JUXUI,0.9941861993660105,2814,2797.6399650159537,High
5186-SAMNZ,0.8544228028403221,3273,2796.5258336963743,High
6457-GIRWB,0.9834530695234441,2843,2795.9570766551515,High
0432-CAJZV,0.7071993318534181,3953,2795.5589588165617,High
1541-ETJZO,0.9516979118037925,2937,2795.1367669677384,High
5828-AVIPD,0.6864133549262752,4072,2795.0751812597928,High
0027-KWYKW,0.7796242438135667,3585,2794.9529140716363,High
8149-RSOUN,0.9271278326411796,3014,2794.363287580515,High
9139-TWBAS,0.640341952011124,4362,2793.1715946725226,High
9667-EQRXU,0.9256997208898442,3016,2791.91035820377,High
5649-RXQTV,0.48208840327976193,5787,2789.845589779982,High
5515-AKOAJ,0.48368564857066854,5763,2787.4803927127628,High
7683-CBDKJ,0.9673969957619969,2881,2787.0707447903133,High
3658-KIBGF,0.983752383286915,2833,2786.9705018518302,High
3565-UNOCC,0.8764125767768961,3179,2786.115581573753,High
0093-XWZFY,0.981780120512092,2832,2780.4013012902446,High
1373-ORVIZ,0.9720740026909306,2860,2780.1316476960615,High
8739-QOTTN,0.4822118679252846,5761,2778.0225711175644,High
3874-EQOEP,0.9971340526562,2786,2778.0154707001734,High
6060-DRTNL,0.8405046168116309,3305,2777.86775856244,High
6907-FLBER,0.8523093541657484,3259,2777.676185226174,High
2929-ERCFZ,0.944940173232269,2939,2777.1791691296385,High
5832-EXGTT,0.5032618348198374,5517,2776.495542701043,High
5669-SRAIP,0.969485497207078,2863,2775.636978503864,High
7395-IGJOS,0.8058923341157712,3443,2774.6873063606004,High
2202-CUYXZ,0.8991019763346381,3086,2774.6286989686932,High
1268-ASBGA,0.48021266116310374,5769,2770.3468422499454,High
7943-RQCHR,0.9549015979069552,2893,2762.530322744821,High
0702-PGIBZ,0.9936262327056492,2777,2759.300048223588,High
1226-UDFZR,0.7654079962154635,3599,2754.703378379453,High
6328-ZPBGN,0.6752273526680457,4074,2750.876234769618,High
2105-PHWON,0.592613508059723,4639,2749.134063889055,High
4445-ZJNMU,0.7757759616726582,3540,2746.24690432121,High
7410-KTVFV,0.9754660673870817,2815,2745.9369796946353,High
4184-TJFAN,0.6120780358159894,4486,2745.7820686705286,High
2866-IKBTM,0.6909060099999076,3968,2741.5150476796334,High
3230-WYKIR,0.829070364000659,3306,2740.9066233861786,High
4877-EVATK,0.7469875996927914,3657,2731.733652076538,High
4237-CLSMM,0.5659859650220735,4823,2729.7503093014607,High
9239-GZHZE,0.4218170298625301,6469,2728.734366180707,High
9600-NAXZN,0.8090135569693392,3370,2726.375686986673,High
1455-ESIQH,0.9363986103752971,2905,2720.237963140238,High
0306-JAELE,0.648305686098351,4192,2717.6974361242874,High
1442-OKRJE,0.5826781547645191,4663,2717.0282356669527,High
8017-LXHFA,0.9895966153613497,2740,2711.494726090098,High
7675-OZCZG,0.6539634989715838,4145,2710.678703237215,High
3090-LETTY,0.8545005170122162,3172,2710.47563996275,High
5020-ZSTTY,0.6528496736135595,4149,2708.6732958226585,High
5022-KVDQT,0.5248563747777996,5158,2707.20918110389,High
1680-VDCWW,0.5127430937106382,5279,2706.770791698459,High
7209-JCUDS,0.9550598115289533,2832,2704.7293862499955,High
9957-YODKZ,0.4816702810745883,5611,2702.651947109515,High
